Sales_Date,Branch_ID,Lot_ID,Sales_Qty,Sales_Value
2025-11,WH-SBY01,LOT-1051,205,26486000
2025-11,WH-SBY01,LOT-0617,10,3808000
2025-11,WH-SBY01,LOT-0205,94,37280400
2025-11,WH-SBY01,LOT-1100,175,16292500
2025-11,WH-SBY01,LOT-0573,39,11684400
2025-11,WH-SBY01,LOT-1018,331,186187500
2025-11,WH-SBY01,LOT-0165,378,17236800
2025-11,WH-SBY01,LOT-0533,179,19743700
2025-11,WH-SBY01,LOT-0276,210,79044000
2025-11,WH-SBY01,LOT-0340,76,8002800
2025-11,WH-SBY01,LOT-0058,221,35581000
2025-11,WH-SBY01,LOT-0153,392,181652800
2025-11,WH-SBY01,LOT-0535,367,37030300
2025-11,WH-SBY01,LOT-1070,192,35040000
2025-11,WH-SBY01,LOT-0500,268,21922400
2025-11,WH-SBY01,LOT-0407,313,138878100
2025-11,WH-SBY01,LOT-0498,400,40280000
2025-11,WH-SBY01,LOT-0663,284,50892800
2025-11,WH-SBY01,LOT-0547,262,69980200
2025-11,WH-SBY01,LOT-0123,103,12195200
2025-11,WH-SBY01,LOT-0228,323,152843600
2025-11,WH-SBY01,LOT-0379,7,2458400
2025-11,WH-SBY01,LOT-0908,234,62197200
2025-11,WH-SBY01,LOT-0347,172,72652800
2025-11,WH-SBY01,LOT-1110,250,95575000
2025-11,WH-SBY01,LOT-0425,134,18853800
2025-11,WH-SBY01,LOT-0798,116,40542000
2025-11,WH-SBY01,LOT-0024,366,102919200
2025-11,WH-SBY01,LOT-0401,18,9135000
2025-11,WH-SBY01,LOT-0004,381,45872400
2025-11,WH-SBY01,LOT-1041,29,2183700
2025-11,WH-SBY01,LOT-0987,396,135709200
2025-11,WH-SBY01,LOT-0809,283,110653000
2025-11,WH-SBY01,LOT-0597,49,18806200
2025-11,WH-SBY01,LOT-0960,193,54059300
2025-11,WH-SBY01,LOT-0989,330,125994000
2025-11,WH-SBY01,LOT-0095,251,110490200
2025-11,WH-SBY01,LOT-1174,11,1619200
2025-11,WH-SBY01,LOT-0022,178,55108800
2025-11,WH-SBY01,LOT-0864,313,157814600
2025-11,WH-SBY01,LOT-0990,257,105138700
2025-11,WH-SBY01,LOT-0892,46,8036200
2025-11,WH-SBY01,LOT-0223,363,150282000
2025-11,WH-SBY01,LOT-1114,21,8009400
2025-11,WH-SBY01,LOT-0486,261,54235800
2025-11,WH-SBY01,LOT-0953,34,10281600
2025-11,WH-SBY01,LOT-0773,160,35840000
2025-11,WH-SBY01,LOT-0765,134,11336400
2025-11,WH-SBY01,LOT-0006,362,46625600
2025-11,WH-SBY01,LOT-0863,173,80548800
2025-11,WH-SBY01,LOT-0135,205,45797000
2025-11,WH-SBY01,LOT-0853,123,29827500
2025-11,WH-SBY01,LOT-0380,328,118834400
2025-11,WH-SBY01,LOT-0193,169,87863100
2025-11,WH-SBY01,LOT-1022,234,114964200
2025-11,WH-SBY01,LOT-0302,137,29304300
2025-11,WH-SBY01,LOT-0086,290,31088000
2025-11,WH-SBY01,LOT-0578,211,61379900
2025-11,WH-SBY01,LOT-1118,346,134559400
2025-11,WH-SBY01,LOT-1073,36,5767200
2025-11,WH-SBY01,LOT-1058,148,18144800
2025-11,WH-SBY01,LOT-1149,171,50068800
2025-11,WH-SBY01,LOT-0102,340,19754000
2025-11,WH-SBY01,LOT-0614,305,124440000
2025-11,WH-BDG01,LOT-0478,244,93281200
2025-11,WH-BDG01,LOT-0164,386,20303600
2025-11,WH-BDG01,LOT-0968,232,92800000
2025-11,WH-BDG01,LOT-0485,48,9134400
2025-11,WH-BDG01,LOT-0092,229,104836200
2025-11,WH-BDG01,LOT-0467,188,53448400
2025-11,WH-BDG01,LOT-0463,288,90748800
2025-11,WH-BDG01,LOT-0363,93,32354700
2025-11,WH-BDG01,LOT-0542,21,5145000
2025-11,WH-BDG01,LOT-1189,339,201060900
2025-11,WH-BDG01,LOT-0861,152,72534400
2025-11,WH-BDG01,LOT-0925,123,30270300
2025-11,WH-BDG01,LOT-0683,128,30284800
2025-11,WH-BDG01,LOT-1024,78,36925200
2025-11,WH-BDG01,LOT-0541,306,83354400
2025-11,WH-BDG01,LOT-0697,134,23302600
2025-11,WH-BDG01,LOT-0239,16,4980800
2025-11,WH-BDG01,LOT-0001,367,52444300
2025-11,WH-BDG01,LOT-0619,198,77041800
2025-11,WH-BDG01,LOT-1112,137,56375500
2025-11,WH-BDG01,LOT-0576,353,112712900
2025-11,WH-BDG01,LOT-1093,209,18287500
2025-11,WH-BDG01,LOT-0089,340,33966000
2025-11,WH-BDG01,LOT-0622,179,65120200
2025-11,WH-BDG01,LOT-0899,205,32062000
2025-11,WH-BDG01,LOT-0445,76,7736800
2025-11,WH-BDG01,LOT-0240,51,13826100
2025-11,WH-BDG01,LOT-1109,180,67770000
2025-11,WH-BDG01,LOT-0190,371,86034900
2025-11,WH-BDG01,LOT-0706,21,10531500
2025-11,WH-BDG01,LOT-0793,140,43890000
2025-11,WH-BDG01,LOT-0041,289,67076900
2025-11,WH-BDG01,LOT-0699,277,50303200
2025-11,WH-BDG01,LOT-0593,179,64046200
2025-11,WH-BDG01,LOT-0333,64,7936000
2025-11,WH-BDG01,LOT-0991,328,81737600
2025-11,WH-BDG01,LOT-0106,271,15555400
2025-11,WH-BDG01,LOT-0932,136,71957600
2025-11,WH-BDG01,LOT-1196,184,57168800
2025-11,WH-BDG01,LOT-0738,78,44358600
2025-11,WH-BDG01,LOT-1188,8,4200800
2025-11,WH-BDG01,LOT-0613,232,87348000
2025-11,WH-BDG01,LOT-0978,159,71883900
2025-11,WH-BDG01,LOT-0847,191,60757100
2025-11,WH-BDG01,LOT-0241,20,586000
2025-11,WH-BDG01,LOT-0216,222,53280000
2025-11,WH-BDG01,LOT-0221,331,166956400
2025-11,WH-BDG01,LOT-0105,283,14999000
2025-11,WH-BDG01,LOT-0992,352,77651200
2025-11,WH-BDG01,LOT-1180,122,17226400
2025-11,WH-BDG01,LOT-0969,71,29053200
2025-11,WH-BDG01,LOT-0804,132,59004000
2025-11,WH-BDG01,LOT-0629,251,83457500
2025-11,WH-BDG01,LOT-0921,52,14034800
2025-11,WH-BDG01,LOT-0742,372,95455200
2025-11,WH-BDG01,LOT-0594,291,107728200
2025-11,WH-BDG01,LOT-0720,217,92702400
2025-11,WH-BDG01,LOT-0857,308,74905600
2025-11,WH-BDG01,LOT-0700,343,57726900
2025-11,WH-BDG01,LOT-0945,246,136480800
2025-11,WH-BDG01,LOT-0307,252,54457200
2025-11,WH-BDG01,LOT-1049,270,18711000
2025-11,WH-BDG01,LOT-1158,363,185638200
2025-11,WH-BDG01,LOT-0934,85,51484500
2025-11,WH-BDG01,LOT-0311,295,100418000
2025-11,WH-BDG01,LOT-0341,214,78388200
2025-11,WH-BDG01,LOT-0794,62,20385600
2025-11,WH-BDG01,LOT-1181,346,191753200
2025-11,WH-BDG01,LOT-0431,163,61125000
2025-11,WH-BDG01,LOT-0607,223,36282100
2025-11,WH-BDG01,LOT-1039,104,12292800
2025-11,WH-BDG01,LOT-0692,282,52057200
2025-11,WH-BDG01,LOT-0550,8,1986400
2025-11,WH-BDG01,LOT-0051,14,2139200
2025-11,WH-BDG01,LOT-0417,364,179306400
2025-11,WH-BDG01,LOT-0022,274,79432600
2025-11,WH-BDG01,LOT-1040,178,20737000
2025-11,WH-BDG01,LOT-0529,81,26981100
2025-11,WH-BDG01,LOT-0779,80,20432000
2025-11,WH-BDG01,LOT-1083,379,171573300
2025-11,WH-BDG01,LOT-0715,390,137007000
2025-11,WH-BDG01,LOT-0854,375,93262500
2025-11,WH-BDG01,LOT-0024,189,52598700
2025-11,WH-BDG01,LOT-0889,144,61416000
2025-11,WH-BDG01,LOT-0777,146,36149600
2025-11,WH-BDG01,LOT-0373,322,106517600
2025-11,WH-BDG01,LOT-0836,361,75124100
2025-11,WH-BDG01,LOT-0139,142,32787800
2025-11,WH-BDG01,LOT-0448,72,7747200
2025-11,WH-BDG01,LOT-1064,168,29803200
2025-11,WH-BDG01,LOT-0271,14,5252800
2025-11,WH-BDG01,LOT-0840,187,39849700
2025-11,WH-BDG01,LOT-1123,353,175441000
2025-11,WH-BDG01,LOT-0976,234,91236600
2025-11,WH-BDG01,LOT-0070,92,12042800
2025-11,WH-BDG01,LOT-0907,122,36966000
2025-11,WH-BDG01,LOT-0903,208,53019200
2025-11,WH-BDG01,LOT-0935,278,171804000
2025-11,WH-BDG01,LOT-0900,179,27798700
2025-11,WH-BDG01,LOT-0768,282,23970000
2025-11,WH-BDG01,LOT-0960,101,26441800
2025-11,WH-BDG01,LOT-0084,298,35462000
2025-11,WH-BDG01,LOT-0421,264,41764800
2025-11,WH-BDG01,LOT-1167,77,2856700
2025-11,WH-BDG01,LOT-0833,357,82681200
2025-11,WH-BDG01,LOT-0296,208,36628800
2025-11,WH-BDG01,LOT-0771,334,73713800
2025-11,WH-BDG01,LOT-0457,30,17862000
2025-11,WH-BDG01,LOT-1018,137,68595900
2025-11,WH-SMG01,LOT-0315,336,105840000
2025-11,WH-SMG01,LOT-0470,156,44366400
2025-11,WH-SMG01,LOT-0276,246,88658400
2025-11,WH-SMG01,LOT-0822,219,21002100
2025-11,WH-SMG01,LOT-0995,325,69290000
2025-11,WH-SMG01,LOT-0155,30,15666000
2025-11,WH-SMG01,LOT-0549,9,2296800
2025-11,WH-SMG01,LOT-1089,219,99053700
2025-11,WH-SMG01,LOT-0701,252,112392000
2025-11,WH-SMG01,LOT-1025,217,100688000
2025-11,WH-SMG01,LOT-0205,90,38043000
2025-11,WH-SMG01,LOT-0943,360,208584000
2025-11,WH-SMG01,LOT-0015,360,18288000
2025-11,WH-SMG01,LOT-0196,69,37135800
2025-11,WH-SMG01,LOT-0748,309,67763700
2025-11,WH-SMG01,LOT-0091,21,8580600
2025-11,WH-SMG01,LOT-0219,311,69664000
2025-11,WH-SMG01,LOT-1159,309,182989800
2025-11,WH-SMG01,LOT-0886,372,191394000
2025-11,WH-SMG01,LOT-1017,327,186553500
2025-11,WH-SMG01,LOT-0990,56,21806400
2025-11,WH-SMG01,LOT-0271,80,28152000
2025-11,WH-SMG01,LOT-0057,60,10410000
2025-11,WH-SMG01,LOT-0265,63,28803600
2025-11,WH-SMG01,LOT-0718,99,41451300
2025-11,WH-SMG01,LOT-0151,207,102340800
2025-11,WH-SMG01,LOT-1171,38,4864000
2025-11,WH-SMG01,LOT-0268,173,73853700
2025-11,WH-SMG01,LOT-0095,11,5156800
2025-11,WH-SMG01,LOT-0245,329,8817200
2025-11,WH-SMG01,LOT-1152,141,72925200
2025-11,WH-SMG01,LOT-0317,317,118082500
2025-11,WH-SMG01,LOT-1126,116,61143600
2025-11,WH-SMG01,LOT-0723,317,91169200
2025-11,WH-SMG01,LOT-0259,382,64978200
2025-11,WH-SMG01,LOT-0488,161,31411100
2025-11,WH-SMG01,LOT-0465,299,93078700
2025-11,WH-SMG01,LOT-0306,129,32133900
2025-11,WH-SMG01,LOT-1158,394,228086600
2025-11,WH-SMG01,LOT-0922,170,45832000
2025-11,WH-SMG01,LOT-0008,355,46043500
2025-11,WH-SMG01,LOT-0551,360,43596000
2025-11,WH-SMG01,LOT-1179,249,35681700
2025-11,WH-SMG01,LOT-0405,47,24350700
2025-11,WH-SMG01,LOT-0977,132,58449600
2025-11,WH-SMG01,LOT-1200,15,4506000
2025-11,WH-SMG01,LOT-0698,90,16182000
2025-11,WH-SMG01,LOT-1036,88,10366400
2025-11,WH-SMG01,LOT-0331,243,28795500
2025-11,WH-SMG01,LOT-0212,125,29075000
2025-11,WH-SMG01,LOT-0704,10,4276000
2025-11,WH-SMG01,LOT-1097,108,8542800
2025-11,WH-SMG01,LOT-0762,293,20510000
2025-11,WH-SMG01,LOT-0661,24,4754400
2025-11,WH-SMG01,LOT-0256,330,53427000
2025-11,WH-SMG01,LOT-0159,158,87216000
2025-11,WH-SMG01,LOT-0880,213,79086900
2025-11,WH-SMG01,LOT-0433,335,125926500
2025-11,WH-SMG01,LOT-0909,79,21985700
2025-11,WH-SMG01,LOT-0171,255,137445000
2025-11,WH-SMG01,LOT-0579,382,117006600
2025-11,WH-SMG01,LOT-0338,167,17919100
2025-11,WH-SMG01,LOT-0040,31,8463000
2025-11,WH-SMG01,LOT-0956,150,39045000
2025-11,WH-SMG01,LOT-0685,132,31759200
2025-11,WH-SMG01,LOT-0942,322,175940800
2025-11,WH-SMG01,LOT-0620,78,31348200
2025-11,WH-SMG01,LOT-0227,388,161912400
2025-11,WH-SMG01,LOT-0635,226,50691800
2025-11,WH-SMG01,LOT-0376,191,72885600
2025-11,WH-SMG01,LOT-0613,142,59611600
2025-11,WH-SMG01,LOT-1150,120,32976000
2025-11,WH-SMG01,LOT-0958,161,49282100
2025-11,WH-SMG01,LOT-1194,355,102062500
2025-11,WH-SMG01,LOT-0844,305,90371500
2025-11,WH-SMG01,LOT-0325,168,22125600
2025-11,WH-SMG01,LOT-0790,383,21945900
2025-11,WH-SMG01,LOT-0267,307,143522500
2025-11,WH-SMG01,LOT-0709,357,163434600
2025-11,WH-SMG01,LOT-0164,267,13109700
2025-11,WH-SMG01,LOT-1060,360,44100000
2025-11,WH-SMG01,LOT-1118,238,87869600
2025-11,WH-SMG01,LOT-0487,266,51125200
2025-11,WH-SMG01,LOT-0144,118,27907000
2025-11,WH-SMG01,LOT-0365,251,88201400
2025-11,WH-SMG01,LOT-0616,179,65066500
2025-11,WH-SMG01,LOT-1178,352,44563200
2025-11,WH-SMG01,LOT-0963,97,47025600
2025-11,WH-SMG01,LOT-0921,221,55824600
2025-11,WH-SMG01,LOT-0483,96,18681600
2025-11,WH-SMG01,LOT-0890,393,183491700
2025-11,WH-SMG01,LOT-0945,134,65941400
2025-11,WH-SMG01,LOT-0984,296,111976800
2025-11,WH-SMG01,LOT-0352,102,12556200
2025-11,WH-SMG01,LOT-0529,239,67613100
2025-11,WH-SMG01,LOT-0609,128,21900800
2025-11,WH-SMG01,LOT-0392,27,1703700
2025-11,WH-SMG01,LOT-0627,42,15153600
2025-11,WH-SMG01,LOT-0702,69,30918900
2025-11,WH-SMG01,LOT-0624,72,25567200
2025-11,WH-SMG01,LOT-0948,19,10370200
2025-11,WH-SMG01,LOT-1063,50,8355000
2025-11,WH-SMG01,LOT-1015,187,93406500
2025-11,WH-SMG01,LOT-0771,260,57980000
2025-11,WH-SMG01,LOT-0742,305,79086500
2025-11,WH-SMG01,LOT-0976,141,59643000
2025-11,WH-SMG01,LOT-0226,362,150773000
2025-11,WH-SMG01,LOT-0692,82,13858000
2025-11,WH-SMG01,LOT-0832,336,82084800
2025-11,WH-SMG01,LOT-0630,350,123550000
2025-11,WH-SMG01,LOT-0457,179,98074100
2025-11,WH-SMG01,LOT-1062,41,6424700
2025-11,WH-SMG01,LOT-0089,322,32361000
2025-11,WH-SMG01,LOT-0321,195,25681500
2025-11,WH-SMG01,LOT-0097,72,30081600
2025-11,WH-SMG01,LOT-0464,266,87327800
2025-11,WH-SMG01,LOT-0554,23,3056700
2025-11,WH-SMG01,LOT-1094,399,34234200
2025-11,WH-BKS01,LOT-0187,349,78280700
2025-11,WH-BKS01,LOT-0511,153,37087200
2025-11,WH-BKS01,LOT-0708,328,145140000
2025-11,WH-BKS01,LOT-0044,112,26073600
2025-11,WH-BKS01,LOT-0716,149,52522500
2025-11,WH-BKS01,LOT-0458,269,141978200
2025-11,WH-BKS01,LOT-0636,375,88950000
2025-11,WH-BKS01,LOT-0521,19,6353600
2025-11,WH-BKS01,LOT-0141,118,26691600
2025-11,WH-BKS01,LOT-0964,209,93924600
2025-11,WH-BKS01,LOT-0226,271,131435000
2025-11,WH-BKS01,LOT-0683,304,81563200
2025-11,WH-BKS01,LOT-1019,296,149361600
2025-11,WH-BKS01,LOT-0644,333,89410500
2025-11,WH-BKS01,LOT-0734,150,86715000
2025-11,WH-BKS01,LOT-1017,109,55491900
2025-11,WH-BKS01,LOT-0249,45,1260000
2025-11,WH-BKS01,LOT-0804,251,98567700
2025-11,WH-BKS01,LOT-0886,23,11801300
2025-11,WH-BKS01,LOT-0473,199,75102600
2025-11,WH-BKS01,LOT-0356,375,43425000
2025-11,WH-BKS01,LOT-1055,195,23068500
2025-11,WH-BKS01,LOT-0270,292,122435600
2025-11,WH-BKS01,LOT-0569,256,109030400
2025-11,WH-BKS01,LOT-0839,48,10814400
2025-11,WH-BKS01,LOT-0504,186,12369000
2025-11,WH-BKS01,LOT-0036,184,49772000
2025-11,WH-BKS01,LOT-0882,192,96192000
2025-11,WH-BKS01,LOT-0247,111,3607500
2025-11,WH-BKS01,LOT-0841,132,47414400
2025-11,WH-BKS01,LOT-0275,50,17730000
2025-11,WH-BKS01,LOT-0153,325,172835000
2025-11,WH-BKS01,LOT-1099,112,9755200
2025-11,WH-BKS01,LOT-0747,80,17000000
2025-11,WH-BKS01,LOT-0487,21,4069800
2025-11,WH-BKS01,LOT-0648,275,83352500
2025-11,WH-BKS01,LOT-0019,182,8517600
2025-11,WH-BKS01,LOT-0002,393,55059300
2025-11,WH-BKS01,LOT-0939,127,76390500
2025-11,WH-BKS01,LOT-0893,365,59020500
2025-11,WH-BKS01,LOT-0150,128,28736000
2025-11,WH-BKS01,LOT-0641,107,27734400
2025-11,WH-BKS01,LOT-0086,258,29050800
2025-11,WH-BKS01,LOT-0593,251,87071900
2025-11,WH-BKS01,LOT-0316,87,32677200
2025-11,WH-BKS01,LOT-0113,60,3048000
2025-11,WH-BKS01,LOT-1152,285,159343500
2025-11,WH-BKS01,LOT-0790,83,4033800
2025-11,WH-BKS01,LOT-1026,57,26544900
2025-11,WH-BKS01,LOT-0735,345,176847000
2025-11,WH-BKS01,LOT-0861,196,109368000
2025-11,WH-BKS01,LOT-0913,153,23439600
2025-11,WH-BKS01,LOT-0944,17,9611800
2025-11,WH-BKS01,LOT-0159,180,88704000
2025-11,WH-BKS01,LOT-0627,21,7753200
2025-11,WH-BKS01,LOT-0389,386,113175200
2025-11,WH-BKS01,LOT-0442,345,34879500
2025-11,WH-BKS01,LOT-0866,286,156156000
2025-11,WH-BKS01,LOT-0050,295,76080500
2025-11,WH-BKS01,LOT-1035,210,24192000
2025-11,WH-BKS01,LOT-0087,126,13708800
2025-11,WH-BKS01,LOT-0078,249,127313700
2025-11,WH-BKS01,LOT-0224,198,83318400
2025-11,WH-BKS01,LOT-0091,114,44425800
2025-11,WH-BKS01,LOT-0162,400,18840000
2025-11,WH-BKS01,LOT-0583,274,119765400
2025-11,WH-BKS01,LOT-0856,348,72592800
2025-11,WH-BKS01,LOT-0197,20,11264000
2025-11,WH-BKS01,LOT-0103,154,7854000
2025-11,WH-BKS01,LOT-0444,85,8687000
2025-11,WH-BKS01,LOT-0305,321,81598200
2025-11,WH-BKS01,LOT-0995,14,3305400
2025-11,WH-BKS01,LOT-1052,370,45917000
2025-11,WH-BKS01,LOT-1075,229,45135900
2025-11,WH-BKS01,LOT-1142,294,86406600
2025-11,WH-BKS01,LOT-0202,216,89510400
2025-11,WH-BKS01,LOT-1102,143,55884400
2025-11,WH-BKS01,LOT-0425,203,27161400
2025-11,WH-BKS01,LOT-0079,322,178194800
2025-11,WH-BKS01,LOT-0576,104,29629600
2025-11,WH-BKS01,LOT-0801,272,114892800
2025-11,WH-BKS01,LOT-0235,198,53915400
2025-11,WH-BKS01,LOT-0791,177,54268200
2025-11,WH-BKS01,LOT-0498,172,16116400
2025-11,WH-BKS01,LOT-1137,33,15892800
2025-11,WH-BKS01,LOT-1072,70,11844000
2025-11,WH-BKS01,LOT-0234,71,19631500
2025-11,WH-BKS01,LOT-0835,151,31211700
2025-11,WH-BKS01,LOT-1041,200,14580000
2025-11,WH-BKS01,LOT-0969,236,111510000
2025-11,WH-BKS01,LOT-1098,57,4548600
2025-11,WH-BKS01,LOT-0722,45,13297500
2025-11,WH-BKS01,LOT-0182,270,59265000
2025-11,WH-BKS01,LOT-1081,27,12528000
2025-11,WH-BKS01,LOT-0724,57,17749800
2025-11,WH-BKS01,LOT-0862,327,154801800
2025-11,WH-BKS01,LOT-0094,264,123842400
2025-11,WH-BKS01,LOT-0718,11,4167900
2025-11,WH-BKS01,LOT-0073,216,117180000
2025-11,WH-BKS01,LOT-0782,27,1525500
2025-11,WH-BKS01,LOT-0685,63,17671500
2025-11,WH-BKS01,LOT-0820,116,33500800
2025-11,WH-BKS01,LOT-1141,254,68427600
2025-11,WH-BKS01,LOT-0329,155,20088000
2025-11,WH-BKS01,LOT-0779,253,64009000
2025-11,WH-BKS01,LOT-0981,22,8401800
2025-11,WH-BKS01,LOT-0361,200,79180000
2025-11,WH-BKS01,LOT-1074,218,35512200
2025-11,WH-BKS01,LOT-0071,76,41860800
2025-11,WH-BKS01,LOT-0025,318,89008200
2025-11,WH-BKS01,LOT-0982,287,114742600
2025-11,WH-BKS01,LOT-0320,149,50064000
2025-11,WH-BKS01,LOT-1000,84,17841600
2025-11,WH-BKS01,LOT-0321,86,11205800
2025-11,WH-BKS01,LOT-0004,137,18823800
2025-11,WH-BKS01,LOT-1135,81,41269500
2025-11,WH-BKS01,LOT-0230,283,139349200
2025-11,WH-TNG01,LOT-0145,186,49048200
2025-11,WH-TNG01,LOT-0501,204,13096800
2025-11,WH-TNG01,LOT-0946,247,124488000
2025-11,WH-TNG01,LOT-0481,396,77061600
2025-11,WH-TNG01,LOT-0947,172,97317600
2025-11,WH-TNG01,LOT-0158,246,129322200
2025-11,WH-TNG01,LOT-0615,32,12166400
2025-11,WH-TNG01,LOT-0752,142,43366800
2025-11,WH-TNG01,LOT-0086,114,13281000
2025-11,WH-TNG01,LOT-0464,235,68972500
2025-11,WH-TNG01,LOT-0151,321,169712700
2025-11,WH-TNG01,LOT-0226,319,159691400
2025-11,WH-TNG01,LOT-1092,273,23095800
2025-11,WH-TNG01,LOT-0065,314,42076000
2025-11,WH-TNG01,LOT-0313,131,46976600
2025-11,WH-TNG01,LOT-0779,367,85144000
2025-11,WH-TNG01,LOT-0780,387,104644800
2025-11,WH-TNG01,LOT-0250,319,8963900
2025-11,WH-TNG01,LOT-0540,100,10740000
2025-11,WH-TNG01,LOT-0249,212,6847600
2025-11,WH-TNG01,LOT-0510,41,2476400
2025-11,WH-TNG01,LOT-1176,202,24482400
2025-11,WH-TNG01,LOT-0838,90,20286000
2025-11,WH-TNG01,LOT-0014,235,10810000
2025-11,WH-TNG01,LOT-0785,38,2147000
2025-11,WH-TNG01,LOT-0175,289,148719400
2025-11,WH-TNG01,LOT-0051,255,44089500
2025-11,WH-TNG01,LOT-0541,208,49129600
2025-11,WH-TNG01,LOT-0931,355,216337000
2025-11,WH-TNG01,LOT-0190,46,8970000
2025-11,WH-TNG01,LOT-1027,278,143003200
2025-11,WH-TNG01,LOT-1163,334,11022000
2025-11,WH-TNG01,LOT-0255,213,40342200
2025-11,WH-TNG01,LOT-0209,89,36943900
2025-11,WH-TNG01,LOT-1189,207,101885400
2025-11,WH-TNG01,LOT-0257,152,24411200
2025-11,WH-TNG01,LOT-0646,148,41380800
2025-11,WH-TNG01,LOT-0775,271,65283900
2025-11,WH-TNG01,LOT-0293,311,52092500
2025-11,WH-TNG01,LOT-0623,292,104886400
2025-11,WH-TNG01,LOT-0996,330,80289000
2025-11,WH-TNG01,LOT-0839,270,62991000
2025-11,WH-TNG01,LOT-1148,265,67283500
2025-11,WH-TNG01,LOT-1131,40,21360000
2025-11,WH-TNG01,LOT-0433,337,124858500
2025-11,WH-TNG01,LOT-0593,59,20077700
2025-11,WH-TNG01,LOT-0130,32,3971200
2025-11,WH-TNG01,LOT-0093,238,109813200
2025-11,WH-TNG01,LOT-0452,7,4132800
2025-11,WH-TNG01,LOT-0537,232,23292800
2025-11,WH-TNG01,LOT-0161,396,21067200
2025-11,WH-TNG01,LOT-0576,339,99089700
2025-11,WH-TNG01,LOT-0191,298,179217200
2025-11,WH-TNG01,LOT-0406,309,136052700
2025-11,WH-TNG01,LOT-0143,108,28782000
2025-11,WH-TNG01,LOT-1057,23,2957800
2025-11,WH-TNG01,LOT-0213,57,12426000
2025-11,WH-TNG01,LOT-0228,42,19076400
2025-11,WH-TNG01,LOT-1152,298,174479000
2025-11,WH-TNG01,LOT-0640,221,53680900
2025-11,WH-TNG01,LOT-0020,23,1041900
2025-11,WH-TNG01,LOT-0701,17,7485100
2025-11,WH-TNG01,LOT-0176,52,28147600
2025-11,WH-TNG01,LOT-0475,155,53103000
2025-11,WH-TNG01,LOT-0321,187,22122100
2025-11,WH-TNG01,LOT-0645,308,85778000
2025-11,WH-TNG01,LOT-0238,148,40951600
2025-11,WH-TNG01,LOT-0912,124,20360800
2025-11,WH-TNG01,LOT-0005,270,34182000
2025-11,WH-TNG01,LOT-0635,294,70001400
2025-11,WH-TNG01,LOT-0639,364,90053600
2025-11,WH-TNG01,LOT-0923,196,56350000
2025-11,WH-TNG01,LOT-0079,122,68527400
2025-11,WH-TNG01,LOT-1029,60,30084000
2025-11,WH-TNG01,LOT-0740,353,179641700
2025-11,WH-TNG01,LOT-0849,113,39030200
2025-11,WH-TNG01,LOT-0003,189,23606100
2025-11,WH-TNG01,LOT-1173,5,728000
2025-11,WH-TNG01,LOT-0563,392,139748000
2025-11,WH-TNG01,LOT-0098,321,145059900
2025-11,WH-TNG01,LOT-0792,304,102265600
2025-11,WH-TNG01,LOT-0929,201,54310200
2025-11,WH-TNG01,LOT-0205,183,74188200
2025-11,WH-TNG01,LOT-0607,202,38339600
2025-11,WH-TNG01,LOT-1031,383,43968400
2025-11,WH-TNG01,LOT-0940,336,204556800
2025-11,WH-TNG01,LOT-1079,125,20462500
2025-11,WH-TNG01,LOT-0436,237,87216000
2025-11,WH-TNG01,LOT-0142,295,79443500
2025-11,WH-TNG01,LOT-0045,395,93496500
2025-11,WH-TNG01,LOT-0215,84,19000800
2025-11,WH-TNG01,LOT-0538,258,27167400
2025-11,WH-BPR01,LOT-0402,240,105552000
2025-11,WH-BPR01,LOT-1148,137,38921700
2025-11,WH-BPR01,LOT-0715,399,164707200
2025-11,WH-BPR01,LOT-1078,325,58207500
2025-11,WH-BPR01,LOT-0771,76,20459200
2025-11,WH-BPR01,LOT-0675,123,59716500
2025-11,WH-BPR01,LOT-0499,349,33434200
2025-11,WH-BPR01,LOT-0315,267,86508000
2025-11,WH-BPR01,LOT-0982,396,138996000
2025-11,WH-BPR01,LOT-0795,160,54752000
2025-11,WH-BPR01,LOT-1134,197,113334100
2025-11,WH-BPR01,LOT-0929,324,77209200
2025-11,WH-BPR01,LOT-0190,353,79460300
2025-11,WH-BPR01,LOT-0535,367,39452500
2025-11,WH-BPR01,LOT-0161,212,10430400
2025-11,WH-BPR01,LOT-0495,105,9922500
2025-11,WH-BPR01,LOT-0561,116,41528000
2025-11,WH-BPR01,LOT-1181,140,79002000
2025-11,WH-BPR01,LOT-0412,275,138105000
2025-11,WH-BPR01,LOT-0255,351,67813200
2025-11,WH-BPR01,LOT-0987,243,99800100
2025-11,WH-BPR01,LOT-0800,130,44135000
2025-11,WH-BPR01,LOT-0902,216,65296800
2025-11,WH-BPR01,LOT-0069,190,25593000
2025-11,WH-BPR01,LOT-0882,376,173448800
2025-11,WH-BPR01,LOT-0013,315,13828500
2025-11,WH-BPR01,LOT-0749,41,10254100
2025-11,WH-BPR01,LOT-0746,276,65936400
2025-11,WH-BPR01,LOT-1146,76,18308400
2025-11,WH-BPR01,LOT-0208,114,51767400
2025-11,WH-BPR01,LOT-0979,274,118094000
2025-11,WH-BPR01,LOT-0469,208,68577600
2025-11,WH-BPR01,LOT-0655,67,6210900
2025-11,WH-BPR01,LOT-0948,37,20834700
2025-11,WH-BPR01,LOT-0257,326,64059000
2025-11,WH-BPR01,LOT-0243,119,3748500
2025-11,WH-BPR01,LOT-0249,84,2310000
